divisjon,klasse,rundeid,rundenavn,aspekt,score,navn,klubb,medlemmer,dato,url
Recurve,Herrer U18,23,60 piler 25 m,Lag,1669,,Kristiansand Bueskyttere,"Tor E. Nordskag, Carl Tomy E. Lind, Jens Kjær",2006-11-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Herrer U21,23,60 piler 25 m,25m,589,Sander T. Hasthi,Sarpsborg Bueskyttere,,2018-04-18,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Herrer U21,23,60 piler 25 m,Lag,1701,,Kristiansand Bueskyttere,"Tor Erik Nordskag, Nicolai Øgland, Vetle Risinggård",2007-10-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Jenter U16,23,60 piler 25 m,25m,558,Katrine Hillestad,Stavanger Bueskyttere,,2015-11-25,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Jenter U16,23,60 piler 25 m,Lag,1550,,Stavanger Bueskyttere,"Katrine Hillestad, Dina K. Knutsen, Helene F. Svendsen",2013-11-20,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Mix2 50+,23,60 piler 25 m,Lag,988,,Lillestrøm & Omegn Bueskyttere,"Ragnhild Nordmelan, Manfred Moldenhauer",2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Mix2 Senior,23,60 piler 25 m,Lag,1097,,Bergen Bueskyttere,"Randi Lie, Kristoffer Torsvik",2025-11-14,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Mix2 U16,23,60 piler 25 m,Lag,1052,,Ullensaker Bueskytterklubb,"Sara Evang, Filip Nordhagen-Martinsen",2018-11-21,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Mix2 U18,23,60 piler 25 m,Lag,994,,Førde Bogeskyttarklubb,"Madelen Sjåstad Løset, Christian Wallevik Eide",2026-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Mix2 U21,23,60 piler 25 m,Lag,1062,,Førde Bogeskyttarklubb,"Vilde Fauske Aalen, Christian Wallevik Eide",2026-03-06,https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Recurve
Recurve,Damer 50,26,720-runde,60m,646,Lin Kristin Vestlund,Fredrikstad Bueskyttere,,2025-06-02,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer 50,26,720-runde,Lag,1472,,Sandefjord Bueskyttere,"Wenche Bøe, Nina Gundersen, Inger Sandbæk",2015-06-17,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer Senior,26,720-runde,70m,645,Amalie Storelv,Tinden Bueskytterklubb,,2024-05-24,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer Senior,26,720-runde,Lag,1668,,Fredrikstad Bueskyttere,"Maria Gulland, Kristin D. Raastad, Stine Nygaard",2018-08-21,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer U18,26,720-runde,60m,650,Katrine Hillestad,Stavanger Bueskyttere,,2017-06-14,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer U18,26,720-runde,Lag,1539,,Stavanger Bueskyttere,"Dina Krabbe-Knudsen, Helene F. Svensen, Lotte Albertsen",2015-03-12,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer U21,26,720-runde,70m,645,Amalie Storelv,Tinden Bueskytterklubb,,2024-05-24,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Gutter U16,26,720-runde,40m,684,Alexander Amble,Drammen Bueskyttere,,2021-07-22,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Gutter U16,26,720-runde,Lag,1745,,Vigra IL - Bueskyttere,"Isak Huesvåg Synnes, Ole Giskås, Fredrik Emblem Eiken",2016-08-29,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer 50,26,720-runde,60m,642,Haakon Haakonsen,Skudeneshavn Bueskytterklubb,,2020-08-01,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer 50,26,720-runde,Lag,1758,,Ullensaker Bueskytterklubb,"Lars-Åke Frøshaug, Ketil Mosbakk, Kai Roger Olsen",2024-07-07,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer Senior,26,720-runde,70m,684,Martinus Grov,Førde Bogeskyttarklubb,,1996-05-08,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer Senior,26,720-runde,Lag,1891,,Fredrikstad Bueskyttere,"Lars E Humlekjær, Bård Nesteng, Ole P Willassen",2002-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer U18,26,720-runde,60m,682,Sander T. Hasthi,Sarpsborg Bueskyttere,,2016-08-24,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer U18,26,720-runde,Lag,1593,,Stavanger Bueskyttere,"Anders Faugstad, Elias Våge Rasmussen, Sindre Leiland Olufsen",2015-08-31,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer U21,26,720-runde,70m,665,Sander T. Hasthi,Sarpsborg Bueskyttere,,2016-05-21,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Herrer U21,26,720-runde,Lag,1831,,Kristiansand Bueskyttere,"Vetle Risinggård, Tor Erik Nordskag, Nicolai Øgland",2007-06-02,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Jenter U16,26,720-runde,40m,677,Katrine Hillestad,Stavanger Bueskyttere,,2015-06-06,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Jenter U16,26,720-runde,Lag,1850,,Sandefjord Bueskyttere,"Maria Chiara Ballabeni, Solveig Nilsen, Hedda Lindhjem Mangelrød",2023-08-16,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Mix2 50+,26,720-runde,Lag,1235,,Fredrikstad Bueskyttere,"Lisbeth Iversen, Lars Erik Humlekjær",2025-08-07,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Mix2 Senior,26,720-runde,Lag,1259,,Klepp Bueskyttere,"Line B. Ridderstrøm, Njål Åmås",2020-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Mix2 U16,26,720-runde,Lag,1313,,Lillestrøm & Omegn Bueskyttere,"Vilde Helen Halle, Even Wiechert",2023-07-04,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Mix2 U18,26,720-runde,Lag,1226,,Stavanger Bueskyttere,"Ida Linnea Blindheimsvik, Torjus Ovedal Landsvik",2021-08-06,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Mix2 U21,26,720-runde,Lag,1179,,Sandefjord Bueskyttere,"Solveig Nilsen, Alexander Amble",2026-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Recurve
Recurve,Damer 50,27,30 piler 18 m,18m,281,Lisbeth Iversen,Fredrikstad Bueskyttere,,2025-12-10,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer 50,27,30 piler 18 m,Lag,762,,Lillestrøm & Omegn Bueskyttere,"Siv Jystad, Ragnhild Nordmelan, Beate R. Stensbye",2020-03-09,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer Senior,27,30 piler 18 m,18m,293,Katrine Hillestad,Stavanger Bueskyttere,,2017-02-25,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer Senior,27,30 piler 18 m,Lag,793,,Tinden Bueskytterklubb,"Elin M. Kristiansen, Julie Svendgård, Amalie Storelv",2020-01-29,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer U18,27,30 piler 18 m,18m,293,Katrine Hillestad,Stavanger Bueskyttere,,2017-02-25,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer U18,27,30 piler 18 m,Lag,773,,Sandefjord Bueskyttere,"Solveig Nilsen, Hedda Lindhjem Mangelrød, Maria Chiara Bellabeni",2025-04-03,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer U21,27,30 piler 18 m,18m,293,Katrine Hillestad,Stavanger Bueskyttere,,2017-02-25,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer U21,27,30 piler 18 m,Lag,793,,Tinden Bueskytterklubb,"Elin M. Kristiansen, Julie Svendgård, Amalie Storelv",2020-01-29,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Gutter U16,27,30 piler 18 m,18m,292,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2018-12-30,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Gutter U16,27,30 piler 18 m,Lag,691,,Fana Bueskytterklubb,"Asbjørn O. Orvedal, Håkon S. Johnsen, Karl-Ludvik Tøsdal",2016-02-09,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer 50,27,30 piler 18 m,18m,288,John Mørk,Bærum og Omegn Bueskyttere,,2025-11-20,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer 50,27,30 piler 18 m,Lag,799,,Ullensaker Bueskytterklubb,"Ketil Mosbakk, Lars-Åke Frøhaug, Kai Roger Olsen",2025-02-12,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer Senior,27,30 piler 18 m,18m,299,Paul Andre Hagen,Sandefjord Bueskyttere,,2018-01-16,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer Senior,27,30 piler 18 m,Lag,834,,Skudeneshavn Bueskytterklubb,"Hans Kristian Haakonsen, Haakon Haakonsen, Ole Kristian Vikra Hemnes",2019-11-07,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer U18,27,30 piler 18 m,18m,293,Sander T. Hasthi,Sarpsborg Bueskyttere,,2015-12-02,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer U21,27,30 piler 18 m,18m,295,Sander T. Hasthi,Sarpsborg Bueskyttere,,2018-02-26,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Herrer U21,27,30 piler 18 m,Lag,828,,Klepp Bueskyttere,"Anders Faugstad, Bjørnar Saurdal, Joakim Klingsheim",2016-10-15,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Jenter U16,27,30 piler 18 m,18m,288,Tilde Wahl Hansen,Askim Bueskytterklubb,,2019-12-23,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Jenter U16,27,30 piler 18 m,Lag,745,,Førde Bogeskyttarklubb,"Vilde Fauske Aalen, Lene Fauske Aalen, Ane Sandnes-Tonning",2023-09-30,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Mix2 50+,27,30 piler 18 m,Lag,533,,Lillestrøm & Omegn Bueskyttere,"Siv Jystad, Henrik Stabell",2020-03-09,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Mix2 Senior,27,30 piler 18 m,Lag,578,,Sandefjord Bueskyttere,"Laila Fevang, Paul Andre Hagen",2019-04-10,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Mix2 U16,27,30 piler 18 m,Lag,558,,Tinden Bueskytterklubb,"Amalie Storelv, Torje Ludviksen",2019-01-18,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Mix2 U18,27,30 piler 18 m,Lag,550,,Sandefjord Bueskyttere,"Maria Chiara Ballabeni, Alexander Amble",2024-11-29,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Mix2 U21,27,30 piler 18 m,Lag,550,,Sandefjord Bueskyttere,"Maria Chiara Ballabeni, Alexander Amble",2024-11-29,https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Recurve
Recurve,Damer 50,28,2 x 720-runde,60m,1142,Lin Kristin Vestlund,Fredrikstad Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Damer Senior,28,2 x 720-runde,70m,1257,Amalie Storelv,Tinden Bueskytterklubb,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Damer U18,28,2 x 720-runde,60m,785,Solveig Nilsen,Sandefjord Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Damer U21,28,2 x 720-runde,70m,1257,Amalie Storelv,Tinden Bueskytterklubb,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Gutter U16,28,2 x 720-runde,40m,1273,Christian Wallevik Eide,Førde Bogeskyttarklubb,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Herrer 50,28,2 x 720-runde,60m,1142,Ole Johan Klippenbroeck,Bergen Bueskyttere,,2021-09-03,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Herrer Senior,28,2 x 720-runde,70m,1239,Anders Pettersen,Oslo Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Herrer Senior,28,2 x 720-runde,Lag,3373,,Bergen Bueskyttere,"Hamed Amiri, Kristoffer Torsvik, Benjamin Storesund",2026-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Herrer U18,28,2 x 720-runde,60m,1115,Benjamin Storesund,Bergen Bueskyttere,,2025-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Herrer U21,28,2 x 720-runde,70m,1235,Alexander Amble,Sandefjord Bueskyttere,,2024-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Jenter U16,28,2 x 720-runde,40m,946,Madelen Sjåstad Løset,Førde Bogeskyttarklubb,,2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Mix2 50+,28,2 x 720-runde,Lag,2020,,Fana Bueskytterklubb,"Eli Karin Dirdal Henrikse, Tom Olsen",2025-05-06,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Recurve,Mix2 U16,28,2 x 720-runde,Lag,2219,,Førde Bogeskyttarklubb,"Madelen Sjåstad Løset, Christian Wallevik Eide",2024-09-19,https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Recurve
Synshemmede,Felles,22,60 piler 18 m,18m,377,Anette Londal,Oslo Bueskyttere,,2021-12-02,https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Synshemmede
Tradisjonell,Damer 50,3,Skandiarunde,20m,288,Ingunn Huse,Harøy Bogeskytarlag,,2022-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer 50,3,Skandiarunde,25m,278,Ingunn Huse,Harøy Bogeskytarlag,,2022-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer 50,3,Skandiarunde,30m,268,Kjerstin Hoff,Fana Bueskytterklubb,,2022-05-31,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer 50,3,Skandiarunde,Total,831,Ingunn Huse,Harøy Bogeskytarlag,,2022-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer Senior,3,Skandiarunde,20m,288,Ingunn Huse,Harøy Bogeskytarlag,,2022-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer Senior,3,Skandiarunde,25m,278,Ingunn Huse,Harøy Bogeskytarlag,,2022-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer Senior,3,Skandiarunde,30m,271,Irene Grace Nyeggen,Lillehammer Bueskytterklubb,,2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer Senior,3,Skandiarunde,Lag,2208,,Bergen Bueskyttere,"Katherine Storesund, Nina Grieg, Marianne K. Engelsen",2023-06-08,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer Senior,3,Skandiarunde,Total,831,Ingunn Huse,Harøy Bogeskytarlag,,2022-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer U18,3,Skandiarunde,15m,239,Amalie Nyhus Larsen,Hamar og Omegn Bueskyttere,,2026-05-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer U18,3,Skandiarunde,20m,266,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer U18,3,Skandiarunde,25m,257,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer U21,3,Skandiarunde,20m,266,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer U21,3,Skandiarunde,25m,257,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Gutter U16,3,Skandiarunde,15m,273,Anders Moe,Skreia IL - Bueskyttere,,2016-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Gutter U16,3,Skandiarunde,20m,264,Anders Moe,Skreia IL - Bueskyttere,,2016-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Gutter U16,3,Skandiarunde,25m,235,Mathias Filbakk,Kongsvinger Bueskytterklubb,,2025-10-10,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Gutter U16,3,Skandiarunde,Total,770,Anders Moe,Skreia IL - Bueskyttere,,2016-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer 50,3,Skandiarunde,20m,292,Ettore F. Zuliani,Fana Bueskytterklubb,,2025-06-20,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer 50,3,Skandiarunde,25m,281,Svein Sjøstjern,Askim Bueskytterklubb,,2019-11-09,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer 50,3,Skandiarunde,30m,275,Ronny Tingvold,Lillehammer Bueskytterklubb,,2024-05-14,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer 50,3,Skandiarunde,Lag,2426,,Fana Bueskytterklubb,"Ettore F. Zuliani, Victor Archer Hoff, Magnar Tøsdal",2024-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer 50,3,Skandiarunde,Total,835,Ronny Tingvold,Lillehammer Bueskytterklubb,,2025-10-10,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,3,Skandiarunde,20m,292,Ettore F. Zuliani,Fana Bueskytterklubb,,2025-06-20,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,3,Skandiarunde,25m,284,Asle Morten Odden,Land Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,3,Skandiarunde,30m,275,Ronny Tingvold,Lillehammer Bueskytterklubb,,2024-05-14,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,3,Skandiarunde,Lag,2426,,Fana Bueskytterklubb,"Ettore F. Zuliani, Victor Archer Hoff, Magnar Tøsdal",2024-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,3,Skandiarunde,Total,839,Asle Morten Odden,Land Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U18,3,Skandiarunde,15m,278,William Holm,Ålesund Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U18,3,Skandiarunde,20m,264,Anders Moe,Skreia IL - Bueskyttere,,2016-05-15,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U18,3,Skandiarunde,25m,249,William Holm,Ålesund Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U18,3,Skandiarunde,Total,791,William Holm,Ålesund Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U21,3,Skandiarunde,20m,280,Rikard Huse,Harøy Bogeskytarlag,,2020-09-01,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U21,3,Skandiarunde,25m,272,Lars Martin Tømmerhoel,H.E.G. IL - Bergstaden Bueskyttere,,2021-07-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U21,3,Skandiarunde,30m,274,Lars Martin Tømmerhoel,H.E.G. IL - Bergstaden Bueskyttere,,2021-07-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Herrer U21,3,Skandiarunde,Total,826,Lars Martin Tømmerhoel,H.E.G. IL - Bergstaden Bueskyttere,,2021-07-16,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Jenter U16,3,Skandiarunde,15m,284,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Jenter U16,3,Skandiarunde,20m,266,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Jenter U16,3,Skandiarunde,25m,257,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Jenter U16,3,Skandiarunde,Total,807,Malin Reitan,Laugen Bueskytterklubb,,2023-10-19,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Mix2 50+,3,Skandiarunde,Lag,1621,,Fana Bueskytterklubb,"Kjerstin Hoff, Victor Archer Hoff",2022-05-31,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Mix2 Senior,3,Skandiarunde,Lag,1652,,Lillehammer Bueskytterklubb,"Irene Grace Nyeggen, Bernt Andreassen",2025-06-03,https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Tradisjonell
Tradisjonell,Damer 50,4,Norgesrunde,25m,607,Ragnhild Nordmelan,Lillestrøm & Omegn Bueskyttere,,2026-05-17,https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Tradisjonell
Tradisjonell,Damer Senior,4,Norgesrunde,25m,607,Ragnhild Nordmelan,Lillestrøm & Omegn Bueskyttere,,2026-05-17,https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Tradisjonell
